Epoch	Loss	accuracy
0	0.0026332526467740536	0.6953651309013367
1	0.0020431692246347666	0.7284156084060669
2	0.001983396476134658	0.7311415672302246
3	0.001956301275640726	0.7320981621742249
4	0.0019357919227331877	0.732862651348114
5	0.0019270700868219137	0.7326653599739075
6	0.0019145153928548098	0.7332075834274292
7	0.0019134607864543796	0.7334691286087036
8	0.0019128896528854966	0.7335506081581116
9	0.0019106430700048804	0.733991265296936
