Epoch	Loss	accuracy
0	0.0002664579660631716	0.1738492101430893
1	0.00019438128219917417	0.26598411798477173
2	0.00018541087047196925	0.28376537561416626
3	0.00018241947691421956	0.290219247341156
4	0.00017914998170454055	0.29404500126838684
5	0.00017888765432871878	0.29485276341438293
6	0.0001772694813553244	0.2969810366630554
7	0.000177336172782816	0.29883646965026855
8	0.00017542640853207558	0.2997647523880005
9	0.0001756898855092004	0.300865113735199
