Epoch	Loss	Accuracy
0	0.009718627668917179	0.9399673938751221
1	0.009460633620619774	0.9413778185844421
2	0.00898240227252245	0.9432815313339233
3	0.009079026989638805	0.9425406455993652
4	0.00896498467773199	0.94351726770401
5	0.008658356964588165	0.9449802041053772
6	0.008711269125342369	0.9445711374282837
7	0.008578929118812084	0.9454566240310669
8	0.009271387942135334	0.9426605105400085
9	0.008679340593516827	0.9447632431983948
