Epoch	Loss	accuracy
0	0.002921059960499406	0.6924898028373718
1	0.0025728335604071617	0.7063332200050354
2	0.002303731394931674	0.7206387519836426
3	0.002066945657134056	0.7277666330337524
4	0.0018981624161824584	0.7323614954948425
5	0.001800697180442512	0.7362645864486694
6	0.0017328637186437845	0.7400181889533997
7	0.001677289605140686	0.7422488331794739
8	0.0016382751055061817	0.7447633743286133
9	0.0016046281671151519	0.7455676198005676
